Seq_id,Strand,Start,End,Length,Block,sp,Size,Description
15,-,4701694,4688749,12945,2202,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68342128,68355977,13849,2201,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4715645,4701694,13951,2201,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68320424,68341836,21412,2200,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4737164,4715645,21519,2200,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68299141,68318232,19091,2199,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4756961,4737677,19284,2199,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68284936,68292873,7937,2198,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4770356,4761781,8575,2198,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68277773,68284666,6893,2197,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4777459,4770356,7103,2197,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68262433,68277337,14904,2196,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4793259,4777967,15292,2196,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68225680,68262218,36538,2195,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4835049,4794931,40118,2195,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68198297,68225066,26769,2194,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4865098,4838343,26755,2194,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68175017,68198079,23062,2193,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4888162,4865098,23064,2193,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68065433,68073876,8443,2192,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,4998506,4989711,8795,2192,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68044596,68061178,16582,2191,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5019375,5001750,17625,2191,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,68009367,68044327,34960,2190,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5056742,5019375,37367,2190,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67985684,68008645,22961,2189,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5079880,5056775,23105,2189,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67950113,67978461,28348,2188,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5113354,5084137,29217,2188,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67933388,67949772,16384,2187,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5133493,5113354,20139,2187,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67922610,67932989,10379,2186,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5146597,5136196,10401,2186,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67906765,67921851,15086,2185,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5162388,5146597,15791,2185,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67898314,67904586,6272,2184,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5172034,5165364,6670,2184,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67754611,67888692,134081,2183,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5318444,5182116,136328,2183,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67674347,67754604,80257,2182,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5399101,5319797,79304,2182,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67653062,67672215,19153,2181,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5421176,5401184,19992,2181,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67566727,67605791,39064,2180,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5508652,5467140,41512,2180,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67533850,67543070,9220,2179,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5541372,5531488,9884,2179,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67490058,67516949,26891,2178,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5587099,5559141,27958,2178,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67481147,67487300,6153,2177,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5593513,5587462,6051,2177,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67437957,67480529,42572,2176,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5636283,5593513,42770,2176,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67406856,67435636,28780,2175,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5667164,5637660,29504,2175,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67379730,67405737,26007,2174,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5695309,5667366,27943,2174,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67370623,67378739,8116,2173,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5703360,5695309,8051,2173,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67359260,67366576,7316,2172,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5716077,5706323,9754,2172,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67322058,67358916,36858,2171,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5757344,5717377,39967,2171,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67279354,67287433,8079,2170,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5802708,5794404,8304,2170,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67263772,67278801,15029,2169,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5820217,5802728,17489,2169,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67157435,67247094,89659,2168,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,5925868,5836687,89181,2168,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,67007579,67156954,149375,2167,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6076679,5927508,149171,2167,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66964853,66985786,20933,2166,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6121252,6099581,21671,2166,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66956503,66964002,7499,2165,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6129544,6121684,7860,2165,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66948029,66955631,7602,2164,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6137292,6129544,7748,2164,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66940637,66947772,7135,2163,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6144339,6137292,7047,2163,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66931019,66937393,6374,2162,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6155396,6149039,6357,2162,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66905602,66930442,24840,2161,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6180427,6155396,25031,2161,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66892898,66902370,9472,2160,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6192425,6182692,9733,2160,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66886060,66892653,6593,2159,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6199159,6192425,6734,2159,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66874811,66884958,10147,2158,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6209560,6199281,10279,2158,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66864657,66874585,9928,2157,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6219810,6209560,10250,2157,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66831827,66862054,30227,2156,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6251969,6220021,31948,2156,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66816752,66830676,13924,2155,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6268002,6252864,15138,2155,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66774215,66793874,19659,2154,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6311170,6290638,20532,2154,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66764380,66773742,9362,2153,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6321102,6311170,9932,2153,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66704858,66758444,53586,2152,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6383816,6328333,55483,2152,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66686729,66704592,17863,2151,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6402447,6383816,18631,2151,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66653456,66686139,32683,2150,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6439492,6403145,36347,2150,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66638434,66653107,14673,2149,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6457253,6441804,15449,2149,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66625105,66631951,6846,2148,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6470078,6462976,7102,2148,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66600527,66624535,24008,2147,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6495898,6470078,25820,2147,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66593644,66598816,5172,2146,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6501114,6495898,5216,2146,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66555656,66593290,37634,2145,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6539737,6501114,38623,2145,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66538716,66551349,12633,2144,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6555472,6542359,13113,2144,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66481589,66538184,56595,2143,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6614052,6555472,58580,2143,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66458243,66477153,18910,2142,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6640029,6620031,19998,2142,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66399081,66457539,58458,2141,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6700831,6640029,60802,2141,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66389743,66398049,8306,2140,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6710390,6700831,9559,2140,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66341939,66375045,33106,2139,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6760284,6726354,33930,2139,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66325607,66340992,15385,2138,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6775622,6760284,15338,2138,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66307934,66323817,15883,2137,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6793073,6775835,17238,2137,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66242826,66281573,38747,2136,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6855817,6816281,39536,2136,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66209314,66222222,12908,2135,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6891514,6878531,12983,2135,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66170813,66175999,5186,2134,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6932033,6926564,5469,2134,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66151972,66170597,18625,2133,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6952201,6932033,20168,2133,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66134661,66146140,11479,2132,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,6969113,6957160,11953,2132,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66102030,66113890,11860,2131,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7003394,6990694,12700,2131,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66080840,66101311,20471,2130,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7023907,7003394,20513,2130,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66069844,66075852,6008,2129,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7031993,7025837,6156,2129,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66041072,66057972,16900,2128,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7060404,7042419,17985,2128,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66019251,66040724,21473,2127,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7083109,7061141,21968,2127,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,66000755,66013181,12426,2126,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7099148,7086738,12410,2126,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65989632,65999882,10250,2125,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7110078,7099148,10930,2125,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65978887,65988941,10054,2124,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7120788,7110078,10710,2124,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65946406,65974551,28145,2123,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7155592,7124749,30843,2123,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65929492,65945552,16060,2122,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7172214,7156095,16119,2122,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65896505,65929185,32680,2121,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7205004,7172214,32790,2121,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65888971,65896044,7073,2120,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7212077,7205004,7073,2120,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65853518,65888761,35243,2119,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7249415,7212077,37338,2119,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65813089,65853083,39994,2118,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7289925,7249415,40510,2118,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65806400,65812743,6343,2117,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7296270,7289925,6345,2117,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65787618,65806078,18460,2116,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7314973,7296270,18703,2116,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65769992,65785763,15771,2115,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7332469,7316609,15860,2115,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65673645,65764842,91197,2114,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7429209,7337071,92138,2114,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65655932,65671178,15246,2113,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7444983,7429209,15774,2113,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65641507,65655261,13754,2112,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7458869,7444983,13886,2112,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65615218,65640348,25130,2111,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7484394,7458869,25525,2111,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65552584,65611499,58915,2110,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7548266,7487077,61189,2110,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65533732,65546334,12602,2109,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7564056,7549481,14575,2109,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65526909,65532918,6009,2108,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7570954,7564945,6009,2108,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65512272,65526547,14275,2107,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7586637,7570954,15683,2107,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65495735,65512028,16293,2106,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7603465,7586729,16736,2106,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65478835,65494809,15974,2105,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7620522,7604358,16164,2105,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65470963,65477851,6888,2104,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7627604,7620522,7082,2104,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65357591,65466512,108921,2103,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7745557,7630768,114789,2103,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65242921,65282874,39953,2102,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,7861756,7821327,40429,2102,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65077923,65242900,164977,2101,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8026305,7863836,162469,2101,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65054451,65069628,15177,2100,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8043490,8026305,17185,2100,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65044607,65051514,6907,2099,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8052189,8045264,6925,2099,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,65029240,65044139,14899,2098,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8069005,8052189,16816,2098,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64985877,65028532,42655,2097,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8113351,8069666,43685,2097,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64959978,64984941,24963,2096,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8138908,8113351,25557,2096,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64944610,64959436,14826,2095,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8154691,8138908,15783,2095,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64898710,64943939,45229,2094,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8200858,8154702,46156,2094,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64876340,64892511,16171,2093,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8221859,8205356,16503,2093,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64850067,64875795,25728,2092,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8247993,8221859,26134,2092,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64835168,64849478,14310,2091,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8262413,8247993,14420,2091,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64787184,64832748,45564,2090,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8308495,8262413,46082,2090,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64694111,64780116,86005,2089,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8397104,8308713,88391,2089,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64665555,64692967,27412,2088,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8425662,8397104,28558,2088,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64631892,64661887,29995,2087,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8462391,8429057,33334,2087,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64588581,64631679,43098,2086,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8506127,8462682,43445,2086,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64561310,64586627,25317,2085,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
15,-,8532292,8506127,26165,2085,GCA_009819775,72610546,GCA_017639555.1_bCicMag1.pri.CM030197.1
12,+,64550667,64558603,7936,2084,GCA_009819775,72965497,GCA_009819775.1_bPhoRub2.pri.chr5
